formula;tool;exit_status;exit_code;time;states;edges;transitions;acc;scc;nondet_states;nondet_aut;complete_aut;product_states;product_transitions;product_scc
((F(X(X(F((p0) R (F(p0))))))) R (X(p1))) U (X(F(p1)));ltl2ldba;ok;0;0.959402;3;4;12;1;3;0;0;1;401;8415;3
((F(X(X(F((p0) R (F(p0))))))) R (X(p1))) U (X(F(p1)));ltl2ldbaOpt;ok;0;0.956335;3;4;6;1;3;0;0;1;401;8415;3
((F(X(X(F((p0) R (F(p0))))))) R (X(p1))) U (X(F(p1)));S+S;ok;0;0.0192547;3;4;6;1;3;0;0;1;401;8415;3
((F(X(X(F((p0) R (F(p0))))))) R (X(p1))) U (X(F(p1)));S+SOpt;ok;0;0.025897;3;4;6;1;3;0;0;1;401;8415;3
((F(X(X(F((p0) R (F(p0))))))) R (X(p1))) U (X(F(p1)));LTL2SDBA;ok;0;0.00306173;4;6;10;1;4;1;1;1;601;16807;4
((F(X(X(F((p0) R (F(p0))))))) R (X(p1))) U (X(F(p1)));LTL2SDBA+Opt;ok;0;0.00907996;3;4;6;1;3;0;0;1;401;8415;3
!(((F(X(X(F((p0) R (F(p0))))))) R (X(p1))) U (X(F(p1))));ltl2ldba;ok;0;0.977019;2;2;6;1;2;0;0;0;201;2105;2
!(((F(X(X(F((p0) R (F(p0))))))) R (X(p1))) U (X(F(p1))));ltl2ldbaOpt;ok;0;1.03119;2;2;3;1;2;0;0;0;201;2105;2
!(((F(X(X(F((p0) R (F(p0))))))) R (X(p1))) U (X(F(p1))));S+S;ok;0;0.0197706;2;2;3;1;2;0;0;0;201;2105;2
!(((F(X(X(F((p0) R (F(p0))))))) R (X(p1))) U (X(F(p1))));S+SOpt;ok;0;0.0312832;2;2;3;1;2;0;0;0;201;2105;2
!(((F(X(X(F((p0) R (F(p0))))))) R (X(p1))) U (X(F(p1))));LTL2SDBA;ok;0;0.00495003;3;4;5;1;3;1;1;0;401;6269;3
!(((F(X(X(F((p0) R (F(p0))))))) R (X(p1))) U (X(F(p1))));LTL2SDBA+Opt;ok;0;0.0234186;3;3;4;1;3;0;0;0;224;2347;25
(F(!(p1))) -> ((1) U ((p1) W (p0)));ltl2ldba;ok;0;0.848007;3;5;12;1;3;1;1;0;600;12864;3
(F(!(p1))) -> ((1) U ((p1) W (p0)));ltl2ldbaOpt;ok;0;0.826332;3;5;12;1;3;1;1;0;600;12864;3
(F(!(p1))) -> ((1) U ((p1) W (p0)));S+S;ok;0;0.0194398;3;6;12;1;3;1;1;0;600;12885;3
(F(!(p1))) -> ((1) U ((p1) W (p0)));S+SOpt;ok;0;0.0266103;3;6;12;1;3;1;1;0;600;12885;3
(F(!(p1))) -> ((1) U ((p1) W (p0)));LTL2SDBA;ok;0;0.00405741;7;13;30;1;7;3;1;0;1400;32246;206
(F(!(p1))) -> ((1) U ((p1) W (p0)));LTL2SDBA+Opt;ok;0;0.0105975;5;7;19;1;5;1;1;0;1000;20409;403
!((F(!(p1))) -> ((1) U ((p1) W (p0))));ltl2ldba;ok;0;0.824599;1;2;2;1;1;0;0;0;200;2123;1
!((F(!(p1))) -> ((1) U ((p1) W (p0))));ltl2ldbaOpt;ok;0;0.94342;1;2;2;1;1;0;0;0;200;2123;1
!((F(!(p1))) -> ((1) U ((p1) W (p0))));S+S;ok;0;0.0193879;1;2;2;1;1;0;0;0;200;2123;1
!((F(!(p1))) -> ((1) U ((p1) W (p0))));S+SOpt;ok;0;0.0211577;1;2;2;1;1;0;0;0;200;2123;1
!((F(!(p1))) -> ((1) U ((p1) W (p0))));LTL2SDBA;ok;0;0.00838702;5;14;14;1;2;2;1;0;1000;14861;2
!((F(!(p1))) -> ((1) U ((p1) W (p0))));LTL2SDBA+Opt;ok;0;0.010703;3;6;6;1;2;0;0;0;401;4253;2
!((p0) R (X((!(p1)) & (F(G(X(p1)))))));ltl2ldba;ok;0;1.03395;5;12;23;1;5;2;1;1;798;17647;206
!((p0) R (X((!(p1)) & (F(G(X(p1)))))));ltl2ldbaOpt;ok;0;1.01977;5;11;22;1;5;1;1;1;798;16583;206
!((p0) R (X((!(p1)) & (F(G(X(p1)))))));S+S;ok;0;0.0198857;4;7;18;1;4;1;1;1;800;18723;203
!((p0) R (X((!(p1)) & (F(G(X(p1)))))));S+SOpt;ok;0;0.0280746;4;7;18;1;4;1;1;1;800;18723;203
!((p0) R (X((!(p1)) & (F(G(X(p1)))))));LTL2SDBA;ok;0;0.00330945;9;21;52;1;6;4;1;0;1800;53990;205
!((p0) R (X((!(p1)) & (F(G(X(p1)))))));LTL2SDBA+Opt;ok;0;0.010752;6;11;28;1;5;2;1;1;1200;29066;403
(p0) R (X((!(p1)) & (F(G(X(p1))))));ltl2ldba;ok;0;1.02746;5;9;20;1;5;2;1;0;798;16680;206
(p0) R (X((!(p1)) & (F(G(X(p1))))));ltl2ldbaOpt;ok;0;1.03532;5;9;18;1;5;2;1;0;798;14645;206
(p0) R (X((!(p1)) & (F(G(X(p1))))));S+S;ok;0;0.0201446;5;8;16;1;5;1;1;0;798;12455;206
(p0) R (X((!(p1)) & (F(G(X(p1))))));S+SOpt;ok;0;0.0259884;5;8;16;1;5;1;1;0;798;12455;206
(p0) R (X((!(p1)) & (F(G(X(p1))))));LTL2SDBA;ok;0;0.00840694;17;38;70;1;14;4;1;0;3192;60266;816
(p0) R (X((!(p1)) & (F(G(X(p1))))));LTL2SDBA+Opt;ok;0;0.0269487;6;9;18;1;6;1;1;0;998;14490;406
((p0) xor ((X((p1) R (p0))) M (1))) -> (p1);ltl2ldba;ok;0;1.07988;7;17;33;1;7;2;1;0;1201;27941;7
((p0) xor ((X((p1) R (p0))) M (1))) -> (p1);ltl2ldbaOpt;ok;0;1.04465;6;14;25;1;6;2;1;0;1001;20718;6
((p0) xor ((X((p1) R (p0))) M (1))) -> (p1);S+S;ok;0;0.0198333;5;11;18;1;5;1;1;0;799;14443;9
((p0) xor ((X((p1) R (p0))) M (1))) -> (p1);S+SOpt;ok;0;0.0280776;5;11;18;1;5;1;1;0;799;14443;9
((p0) xor ((X((p1) R (p0))) M (1))) -> (p1);LTL2SDBA;ok;0;0.0034885;13;30;51;1;10;5;1;0;2390;48304;216
((p0) xor ((X((p1) R (p0))) M (1))) -> (p1);LTL2SDBA+Opt;ok;0;0.0170391;9;16;30;1;8;1;1;0;1400;23759;406
!(((p0) xor ((X((p1) R (p0))) M (1))) -> (p1));ltl2ldba;ok;0;1.14675;7;16;31;1;7;2;1;0;1201;27932;7
!(((p0) xor ((X((p1) R (p0))) M (1))) -> (p1));ltl2ldbaOpt;ok;0;1.11964;6;13;23;1;6;2;1;0;1001;20710;6
!(((p0) xor ((X((p1) R (p0))) M (1))) -> (p1));S+S;ok;0;0.0199763;5;10;16;1;5;1;1;0;799;14436;9
!(((p0) xor ((X((p1) R (p0))) M (1))) -> (p1));S+SOpt;ok;0;0.0287816;5;10;16;1;5;1;1;0;799;14436;9
!(((p0) xor ((X((p1) R (p0))) M (1))) -> (p1));LTL2SDBA;ok;0;0.00351266;13;29;49;1;10;5;1;0;2390;48297;216
!(((p0) xor ((X((p1) R (p0))) M (1))) -> (p1));LTL2SDBA+Opt;ok;0;0.0168379;9;15;28;1;8;1;1;0;1401;23759;407
(((0) R (p1)) M (1)) U (X(X(p0)));ltl2ldba;ok;0;0.830369;7;11;32;1;7;2;1;0;980;24608;184
(((0) R (p1)) M (1)) U (X(X(p0)));ltl2ldbaOpt;ok;0;0.8588;7;11;30;1;7;2;1;0;980;22567;184
(((0) R (p1)) M (1)) U (X(X(p0)));S+S;ok;0;0.0210401;9;13;38;1;9;4;1;0;1380;27023;584
(((0) R (p1)) M (1)) U (X(X(p0)));S+SOpt;ok;0;0.0304151;9;13;38;1;9;4;1;0;1380;27023;584
(((0) R (p1)) M (1)) U (X(X(p0)));LTL2SDBA;ok;0;0.00323024;14;25;68;1;14;8;1;0;2380;55897;987
(((0) R (p1)) M (1)) U (X(X(p0)));LTL2SDBA+Opt;ok;0;0.0212923;11;15;44;1;11;4;1;0;1780;33240;984
!((((0) R (p1)) M (1)) U (X(X(p0))));ltl2ldba;ok;0;0.988722;6;12;28;1;6;2;1;0;780;20094;183
!((((0) R (p1)) M (1)) U (X(X(p0))));ltl2ldbaOpt;ok;0;0.874768;5;7;18;1;5;1;1;0;580;10056;182
!((((0) R (p1)) M (1)) U (X(X(p0))));S+S;ok;0;0.0211573;8;13;34;1;8;3;1;0;1218;23658;422
!((((0) R (p1)) M (1)) U (X(X(p0))));S+SOpt;ok;0;0.0257001;8;13;32;1;8;2;1;0;1218;21523;422
!((((0) R (p1)) M (1)) U (X(X(p0))));LTL2SDBA;ok;0;0.0118229;38;107;164;1;30;5;1;0;6057;114870;2869
!((((0) R (p1)) M (1)) U (X(X(p0))));LTL2SDBA+Opt;ok;0;0.0218538;6;9;22;1;5;0;0;0;780;14619;381
(p0) W (X((p1) | (X(p1))));ltl2ldba;ok;0;0.81165;5;9;18;1;5;0;0;0;798;14499;400
(p0) W (X((p1) | (X(p1))));ltl2ldbaOpt;ok;0;0.854188;5;9;18;1;5;0;0;0;798;14499;400
(p0) W (X((p1) | (X(p1))));S+S;ok;0;0.0196055;5;9;18;1;5;0;0;0;798;14499;400
(p0) W (X((p1) | (X(p1))));S+SOpt;ok;0;0.0251448;5;9;18;1;5;0;0;0;798;14499;400
(p0) W (X((p1) | (X(p1))));LTL2SDBA;ok;0;0.00419212;16;33;66;1;9;2;1;0;3194;68438;805
(p0) W (X((p1) | (X(p1))));LTL2SDBA+Opt;ok;0;0.0116795;11;24;48;1;6;1;1;0;2197;49766;603
!((p0) W (X((p1) | (X(p1)))));ltl2ldba;ok;0;0.939054;5;7;14;1;5;0;0;0;798;10294;400
!((p0) W (X((p1) | (X(p1)))));ltl2ldbaOpt;ok;0;0.955271;5;7;14;1;5;0;0;0;798;10294;400
!((p0) W (X((p1) | (X(p1)))));S+S;ok;0;0.0177704;5;7;14;1;5;0;0;0;798;10294;400
!((p0) W (X((p1) | (X(p1)))));S+SOpt;ok;0;0.0254551;5;7;14;1;5;0;0;0;798;10294;400
!((p0) W (X((p1) | (X(p1)))));LTL2SDBA;ok;0;0.00285273;6;9;22;1;6;1;1;0;998;18592;401
!((p0) W (X((p1) | (X(p1)))));LTL2SDBA+Opt;ok;0;0.00997061;5;7;14;1;5;0;0;0;798;10294;400
F((X(p1)) xor (X(X(p1))));ltl2ldba;ok;0;0.813534;5;8;10;1;5;0;0;1;629;13166;32
F((X(p1)) xor (X(X(p1))));ltl2ldbaOpt;ok;0;0.813886;5;8;10;1;5;0;0;1;629;13166;32
F((X(p1)) xor (X(X(p1))));S+S;ok;0;0.0192792;5;8;10;1;5;0;0;1;629;13166;32
F((X(p1)) xor (X(X(p1))));S+SOpt;ok;0;0.0258017;5;8;10;1;5;0;0;1;629;13166;32
F((X(p1)) xor (X(X(p1))));LTL2SDBA;ok;0;0.00333472;6;9;14;1;6;2;1;0;1001;25090;404
F((X(p1)) xor (X(X(p1))));LTL2SDBA+Opt;ok;0;0.0100352;5;8;10;1;5;0;0;1;629;13166;32
!(F((X(p1)) xor (X(X(p1)))));ltl2ldba;ok;0;0.826945;4;5;6;1;4;0;0;0;429;4812;31
!(F((X(p1)) xor (X(X(p1)))));ltl2ldbaOpt;ok;0;0.998587;4;5;6;1;4;0;0;0;429;4812;31
!(F((X(p1)) xor (X(X(p1)))));S+S;ok;0;0.0214498;4;5;6;1;4;0;0;0;429;4812;31
!(F((X(p1)) xor (X(X(p1)))));S+SOpt;ok;0;0.0257375;4;5;6;1;4;0;0;0;429;4812;31
!(F((X(p1)) xor (X(X(p1)))));LTL2SDBA;ok;0;0.00354233;6;11;12;1;6;3;1;0;829;13773;33
!(F((X(p1)) xor (X(X(p1)))));LTL2SDBA+Opt;ok;0;0.0100984;4;5;6;1;4;0;0;0;429;4812;31
F((X(F(!(p0)))) & ((F(p1)) U (!(p0))));ltl2ldba;ok;0;0.996157;6;15;24;1;5;0;0;1;1001;21226;6
F((X(F(!(p0)))) & ((F(p1)) U (!(p0))));ltl2ldbaOpt;ok;0;0.986;6;15;24;1;5;0;0;1;1001;21226;6
F((X(F(!(p0)))) & ((F(p1)) U (!(p0))));S+S;ok;0;0.0196884;6;15;24;1;5;0;0;1;1001;21226;6
F((X(F(!(p0)))) & ((F(p1)) U (!(p0))));S+SOpt;ok;0;0.0299596;6;15;24;1;5;0;0;1;1001;21226;6
F((X(F(!(p0)))) & ((F(p1)) U (!(p0))));LTL2SDBA;ok;0;0.00355294;7;18;36;1;6;2;1;1;1400;38160;6
F((X(F(!(p0)))) & ((F(p1)) U (!(p0))));LTL2SDBA+Opt;ok;0;0.0201269;6;15;24;1;5;0;0;1;1001;21226;6
!(F((X(F(!(p0)))) & ((F(p1)) U (!(p0)))));ltl2ldba;ok;0;1.01889;5;10;12;1;4;0;0;0;801;8532;5
!(F((X(F(!(p0)))) & ((F(p1)) U (!(p0)))));ltl2ldbaOpt;ok;0;1.04584;5;10;12;1;4;0;0;0;801;8532;5
!(F((X(F(!(p0)))) & ((F(p1)) U (!(p0)))));S+S;ok;0;0.0200276;5;10;12;1;4;0;0;0;801;8532;5
!(F((X(F(!(p0)))) & ((F(p1)) U (!(p0)))));S+SOpt;ok;0;0.028649;5;10;12;1;4;0;0;0;801;8532;5
!(F((X(F(!(p0)))) & ((F(p1)) U (!(p0)))));LTL2SDBA;ok;0;0.00568348;30;69;83;1;25;5;1;0;5227;69482;651
!(F((X(F(!(p0)))) & ((F(p1)) U (!(p0)))));LTL2SDBA+Opt;ok;0;0.0272553;9;17;24;1;8;2;1;0;1427;16294;432
(p0) W (p1);ltl2ldba;ok;0;0.781337;2;3;7;1;2;0;0;0;398;7218;2
(p0) W (p1);ltl2ldbaOpt;ok;0;0.783609;2;3;7;1;2;0;0;0;398;7218;2
(p0) W (p1);S+S;ok;0;0.0167393;2;3;7;1;2;0;0;0;398;7218;2
(p0) W (p1);S+SOpt;ok;0;0.0276456;2;3;7;1;2;0;0;0;398;7218;2
(p0) W (p1);LTL2SDBA;ok;0;0.00349885;6;10;25;1;6;2;1;0;1196;25766;205
(p0) W (p1);LTL2SDBA+Opt;ok;0;0.00973174;4;6;17;1;4;1;1;0;798;17536;203
!((p0) W (p1));ltl2ldba;ok;0;0.757409;2;3;6;1;2;0;0;0;398;6200;2
!((p0) W (p1));ltl2ldbaOpt;ok;0;0.769943;2;3;6;1;2;0;0;0;398;6200;2
!((p0) W (p1));S+S;ok;0;0.0155806;2;3;6;1;2;0;0;0;398;6200;2
!((p0) W (p1));S+SOpt;ok;0;0.0256404;2;3;6;1;2;0;0;0;398;6200;2
!((p0) W (p1));LTL2SDBA;ok;0;0.00375735;3;5;14;1;3;1;1;0;598;14496;3
!((p0) W (p1));LTL2SDBA+Opt;ok;0;0.00947143;2;3;6;1;2;0;0;0;398;6200;2
(((0) R (X(p0))) R (p0)) -> (F(p0));ltl2ldba;ok;0;0.784485;1;1;2;1;1;0;0;1;200;4193;1
(((0) R (X(p0))) R (p0)) -> (F(p0));ltl2ldbaOpt;ok;0;0.953554;1;1;1;1;1;0;0;1;200;4193;1
(((0) R (X(p0))) R (p0)) -> (F(p0));S+S;ok;0;0.0188148;1;1;1;1;1;0;0;1;200;4193;1
(((0) R (X(p0))) R (p0)) -> (F(p0));S+SOpt;ok;0;0.0248863;1;1;1;1;1;0;0;1;200;4193;1
(((0) R (X(p0))) R (p0)) -> (F(p0));LTL2SDBA;ok;0;0.00284986;2;3;3;1;2;1;1;1;400;12579;2
(((0) R (X(p0))) R (p0)) -> (F(p0));LTL2SDBA+Opt;ok;0;0.0090138;1;1;1;1;1;0;0;1;200;4193;1
!((((0) R (X(p0))) R (p0)) -> (F(p0)));ltl2ldba;ok;0;0.979603;1;0;0;1;1;0;0;0;1;0;1
!((((0) R (X(p0))) R (p0)) -> (F(p0)));ltl2ldbaOpt;ok;0;0.943673;1;0;0;0;1;0;0;0;1;0;1
!((((0) R (X(p0))) R (p0)) -> (F(p0)));S+S;ok;0;0.0196672;1;0;0;0;1;0;0;0;1;0;1
!((((0) R (X(p0))) R (p0)) -> (F(p0)));S+SOpt;ok;0;0.0250375;1;0;0;0;1;0;0;0;1;0;1
!((((0) R (X(p0))) R (p0)) -> (F(p0)));LTL2SDBA;ok;0;0.00283678;1;0;0;1;1;0;0;0;1;0;1
!((((0) R (X(p0))) R (p0)) -> (F(p0)));LTL2SDBA+Opt;ok;0;0.00909737;1;0;0;0;1;0;0;0;1;0;1
(1) U ((p1) & (G(p0)));ltl2ldba;ok;0;0.848723;4;11;20;1;3;2;1;0;800;20934;3
(1) U ((p1) & (G(p0)));ltl2ldbaOpt;ok;0;0.857534;4;9;17;1;3;2;1;0;800;17824;202
(1) U ((p1) & (G(p0)));S+S;ok;0;0.0191326;2;3;7;1;2;1;1;0;400;7326;2
(1) U ((p1) & (G(p0)));S+SOpt;ok;0;0.0270979;2;3;7;1;2;1;1;0;400;7326;2
(1) U ((p1) & (G(p0)));LTL2SDBA;ok;0;0.00400886;3;5;11;1;3;2;1;0;600;11488;3
(1) U ((p1) & (G(p0)));LTL2SDBA+Opt;ok;0;0.00975217;3;4;9;1;3;1;1;0;600;9407;202
!((1) U ((p1) & (G(p0))));ltl2ldba;ok;0;0.814867;2;4;8;1;1;0;0;1;400;8386;1
!((1) U ((p1) & (G(p0))));ltl2ldbaOpt;ok;0;0.790404;2;4;8;1;1;0;0;1;400;8386;1
!((1) U ((p1) & (G(p0))));S+S;ok;0;0.0164295;2;4;8;1;1;0;0;1;400;8386;1
!((1) U ((p1) & (G(p0))));S+SOpt;ok;0;0.0212781;2;4;8;1;1;0;0;1;400;8386;1
!((1) U ((p1) & (G(p0))));LTL2SDBA;ok;0;0.00780086;5;15;28;1;2;2;1;1;1000;29351;2
!((1) U ((p1) & (G(p0))));LTL2SDBA+Opt;ok;0;0.00930135;3;6;12;1;2;0;0;1;401;8409;2
(!(X(p0))) & ((G(p1)) R ((X(p0)) W (0)));ltl2ldba;ok;0;0.754556;1;0;0;1;1;0;0;0;1;0;1
(!(X(p0))) & ((G(p1)) R ((X(p0)) W (0)));ltl2ldbaOpt;ok;0;0.832402;1;0;0;0;1;0;0;0;1;0;1
(!(X(p0))) & ((G(p1)) R ((X(p0)) W (0)));S+S;ok;0;0.018388;1;0;0;0;1;0;0;0;1;0;1
(!(X(p0))) & ((G(p1)) R ((X(p0)) W (0)));S+SOpt;ok;0;0.0257477;1;0;0;0;1;0;0;0;1;0;1
(!(X(p0))) & ((G(p1)) R ((X(p0)) W (0)));LTL2SDBA;ok;0;0.00252611;1;0;0;1;1;0;0;0;1;0;1
(!(X(p0))) & ((G(p1)) R ((X(p0)) W (0)));LTL2SDBA+Opt;ok;0;0.00867655;1;0;0;0;1;0;0;0;1;0;1
!((!(X(p0))) & ((G(p1)) R ((X(p0)) W (0))));ltl2ldba;ok;0;0.959711;1;1;4;1;1;0;0;1;200;4061;1
!((!(X(p0))) & ((G(p1)) R ((X(p0)) W (0))));ltl2ldbaOpt;ok;0;0.965836;1;1;1;1;1;0;0;1;200;4061;1
!((!(X(p0))) & ((G(p1)) R ((X(p0)) W (0))));S+S;ok;0;0.0150271;1;1;1;1;1;0;0;1;200;4061;1
!((!(X(p0))) & ((G(p1)) R ((X(p0)) W (0))));S+SOpt;ok;0;0.021117;1;1;1;1;1;0;0;1;200;4061;1
!((!(X(p0))) & ((G(p1)) R ((X(p0)) W (0))));LTL2SDBA;ok;0;0.00713676;2;3;3;1;2;1;1;1;400;12183;2
!((!(X(p0))) & ((G(p1)) R ((X(p0)) W (0))));LTL2SDBA+Opt;ok;0;0.00882275;1;1;1;1;1;0;0;1;200;4061;1
(!(p1)) M (1);ltl2ldba;ok;0;0.79706;2;3;4;1;2;0;0;1;400;8516;2
(!(p1)) M (1);ltl2ldbaOpt;ok;0;0.763878;2;3;4;1;2;0;0;1;400;8516;2
(!(p1)) M (1);S+S;ok;0;0.0155751;2;3;4;1;2;0;0;1;400;8516;2
(!(p1)) M (1);S+SOpt;ok;0;0.0264717;2;3;4;1;2;0;0;1;400;8516;2
(!(p1)) M (1);LTL2SDBA;ok;0;0.00265606;3;5;8;1;3;1;1;1;600;17032;3
(!(p1)) M (1);LTL2SDBA+Opt;ok;0;0.00899343;2;3;4;1;2;0;0;1;400;8516;2
!((!(p1)) M (1));ltl2ldba;ok;0;0.756575;1;1;1;1;1;0;0;0;200;2102;1
!((!(p1)) M (1));ltl2ldbaOpt;ok;0;0.813892;1;1;1;1;1;0;0;0;200;2102;1
!((!(p1)) M (1));S+S;ok;0;0.0150611;1;1;1;1;1;0;0;0;200;2102;1
!((!(p1)) M (1));S+SOpt;ok;0;0.0260596;1;1;1;1;1;0;0;0;200;2102;1
!((!(p1)) M (1));LTL2SDBA;ok;0;0.00326542;2;3;3;1;2;1;1;0;400;6306;2
!((!(p1)) M (1));LTL2SDBA+Opt;ok;0;0.00862283;2;2;2;1;2;0;0;0;201;2113;2
(p1) M (F(p1));ltl2ldba;ok;0;0.778422;2;3;4;1;2;0;0;1;400;8676;2
(p1) M (F(p1));ltl2ldbaOpt;ok;0;0.776971;2;3;4;1;2;0;0;1;400;8676;2
(p1) M (F(p1));S+S;ok;0;0.0160005;2;3;4;1;2;0;0;1;400;8676;2
(p1) M (F(p1));S+SOpt;ok;0;0.0205708;2;3;4;1;2;0;0;1;400;8676;2
(p1) M (F(p1));LTL2SDBA;ok;0;0.0081044;3;5;8;1;3;1;1;1;600;17352;3
(p1) M (F(p1));LTL2SDBA+Opt;ok;0;0.00874164;2;3;4;1;2;0;0;1;400;8676;2
!((p1) M (F(p1)));ltl2ldba;ok;0;0.778846;1;1;1;1;1;0;0;0;200;2158;1
!((p1) M (F(p1)));ltl2ldbaOpt;ok;0;0.800157;1;1;1;1;1;0;0;0;200;2158;1
!((p1) M (F(p1)));S+S;ok;0;0.0215059;1;1;1;1;1;0;0;0;200;2158;1
!((p1) M (F(p1)));S+SOpt;ok;0;0.0244971;1;1;1;1;1;0;0;0;200;2158;1
!((p1) M (F(p1)));LTL2SDBA;ok;0;0.00297854;2;3;3;1;2;1;1;0;400;6474;2
!((p1) M (F(p1)));LTL2SDBA+Opt;ok;0;0.00952309;2;2;2;1;2;0;0;0;201;2168;2
X((X(p1)) & ((!(G(p0))) R (G(p0))));ltl2ldba;ok;0;0.961692;4;4;9;1;4;0;0;0;362;3007;163
X((X(p1)) & ((!(G(p0))) R (G(p0))));ltl2ldbaOpt;ok;0;1.02646;4;4;9;1;4;0;0;0;362;3007;163
X((X(p1)) & ((!(G(p0))) R (G(p0))));S+S;ok;0;0.0194452;4;4;9;1;4;0;0;0;362;3007;163
X((X(p1)) & ((!(G(p0))) R (G(p0))));S+SOpt;ok;0;0.0251911;4;4;9;1;4;0;0;0;362;3007;163
X((X(p1)) & ((!(G(p0))) R (G(p0))));LTL2SDBA;ok;0;0.00324775;5;6;13;1;5;1;1;0;562;7101;164
X((X(p1)) & ((!(G(p0))) R (G(p0))));LTL2SDBA+Opt;ok;0;0.0111067;5;5;11;1;5;0;0;0;558;5012;359
!(X((X(p1)) & ((!(G(p0))) R (G(p0)))));ltl2ldba;ok;0;0.962029;5;8;20;1;5;0;0;1;562;11400;164
!(X((X(p1)) & ((!(G(p0))) R (G(p0)))));ltl2ldbaOpt;ok;0;1.01083;5;8;20;1;5;0;0;1;562;11400;164
!(X((X(p1)) & ((!(G(p0))) R (G(p0)))));S+S;ok;0;0.0203404;5;8;20;1;5;0;0;1;562;11400;164
!(X((X(p1)) & ((!(G(p0))) R (G(p0)))));S+SOpt;ok;0;0.0249593;5;8;20;1;5;0;0;1;562;11400;164
!(X((X(p1)) & ((!(G(p0))) R (G(p0)))));LTL2SDBA;ok;0;0.00357644;6;9;30;1;6;2;1;0;812;18680;215
!(X((X(p1)) & ((!(G(p0))) R (G(p0)))));LTL2SDBA+Opt;ok;0;0.0108288;5;8;20;1;5;0;0;1;562;11400;164
!((p0) xor ((p1) xor (((p1) W (G(p0))) -> (p1))));ltl2ldba;ok;0;0.979557;3;5;10;1;3;0;0;0;401;8117;3
!((p0) xor ((p1) xor (((p1) W (G(p0))) -> (p1))));ltl2ldbaOpt;ok;0;1.04564;3;5;10;1;3;0;0;0;401;8117;3
!((p0) xor ((p1) xor (((p1) W (G(p0))) -> (p1))));S+S;ok;0;0.0204396;3;5;10;1;3;0;0;0;401;8117;3
!((p0) xor ((p1) xor (((p1) W (G(p0))) -> (p1))));S+SOpt;ok;0;0.0266241;3;5;10;1;3;0;0;0;401;8117;3
!((p0) xor ((p1) xor (((p1) W (G(p0))) -> (p1))));LTL2SDBA;ok;0;0.00320351;5;11;24;1;5;3;1;0;801;21314;5
!((p0) xor ((p1) xor (((p1) W (G(p0))) -> (p1))));LTL2SDBA+Opt;ok;0;0.00960641;3;5;10;1;3;0;0;0;401;8117;3
(p0) xor ((p1) xor (((p1) W (G(p0))) -> (p1)));ltl2ldba;ok;0;1.02078;3;4;9;1;3;0;0;0;401;6066;3
(p0) xor ((p1) xor (((p1) W (G(p0))) -> (p1)));ltl2ldbaOpt;ok;0;0.842864;3;4;9;1;3;0;0;0;401;6066;3
(p0) xor ((p1) xor (((p1) W (G(p0))) -> (p1)));S+S;ok;0;0.0196436;3;4;9;1;3;0;0;0;401;6066;3
(p0) xor ((p1) xor (((p1) W (G(p0))) -> (p1)));S+SOpt;ok;0;0.0261885;3;4;9;1;3;0;0;0;401;6066;3
(p0) xor ((p1) xor (((p1) W (G(p0))) -> (p1)));LTL2SDBA;ok;0;0.00338556;5;8;21;1;5;2;1;0;801;18164;5
(p0) xor ((p1) xor (((p1) W (G(p0))) -> (p1)));LTL2SDBA+Opt;ok;0;0.0103016;5;6;15;1;5;0;0;0;418;6352;20
!(F(p1));ltl2ldba;ok;0;0.781556;1;1;1;1;1;0;0;0;200;2137;1
!(F(p1));ltl2ldbaOpt;ok;0;0.813178;1;1;1;1;1;0;0;0;200;2137;1
!(F(p1));S+S;ok;0;0.0147382;1;1;1;1;1;0;0;0;200;2137;1
!(F(p1));S+SOpt;ok;0;0.0280235;1;1;1;1;1;0;0;0;200;2137;1
!(F(p1));LTL2SDBA;ok;0;0.00335638;2;3;3;1;2;1;1;0;400;6411;2
!(F(p1));LTL2SDBA+Opt;ok;0;0.0115417;2;2;2;1;2;0;0;0;201;2141;2
F(p1);ltl2ldba;ok;0;0.761289;2;3;4;1;2;0;0;1;400;8452;2
F(p1);ltl2ldbaOpt;ok;0;0.780128;2;3;4;1;2;0;0;1;400;8452;2
F(p1);S+S;ok;0;0.0185134;2;3;4;1;2;0;0;1;400;8452;2
F(p1);S+SOpt;ok;0;0.0237724;2;3;4;1;2;0;0;1;400;8452;2
F(p1);LTL2SDBA;ok;0;0.0041215;3;5;8;1;3;1;1;1;600;16904;3
F(p1);LTL2SDBA+Opt;ok;0;0.0089521;2;3;4;1;2;0;0;1;400;8452;2
((1) U (p1)) | (F((F(p1)) W ((p0) <-> (F(X(p0))))));ltl2ldba;ok;0;1.14774;6;16;26;1;6;4;1;0;998;22068;204
((1) U (p1)) | (F((F(p1)) W ((p0) <-> (F(X(p0))))));ltl2ldbaOpt;ok;0;1.20014;4;9;16;1;4;2;1;0;799;16822;5
((1) U (p1)) | (F((F(p1)) W ((p0) <-> (F(X(p0))))));S+S;ok;0;0.0219575;1;1;1;1;1;0;0;1;200;4192;1
((1) U (p1)) | (F((F(p1)) W ((p0) <-> (F(X(p0))))));S+SOpt;ok;0;0.0298721;1;1;1;1;1;0;0;1;200;4192;1
((1) U (p1)) | (F((F(p1)) W ((p0) <-> (F(X(p0))))));LTL2SDBA;ok;0;0.0111818;52;187;222;1;22;5;1;0;10359;232086;814
